"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000007384",124.249391353011,-0.69469005325106,0.452367425722301,-1.53567656234717,0.12461772613763,0.536903430174477
"ENSG00000007392",478.202756545116,-0.536316645905512,0.263611585963414,-2.03449572956154,0.0419016387323504,0.381580287354815
"ENSG00000007402",103.568707610934,1.05948076624513,0.664169812680742,1.59519560512517,0.110668501248087,0.521199449617144
"ENSG00000007516",26.2668038023024,-1.65082992256977,0.858516359755504,-1.92288697100647,0.0544942463826626,NA
"ENSG00000007520",323.891328107625,-1.09162033488418,0.287415969137672,-3.79805039420513,0.00014583867717606,0.0404170215071166
"ENSG00000007541",77.0901386021303,-1.26480216469722,0.523348683696024,-2.41674853515415,0.0156598314457549,0.268166656772754
"ENSG00000007545",141.518969462679,-0.36707359901285,0.28767487973819,-1.27600157284126,0.201954963100365,0.610681163531868
"ENSG00000007866",299.019311844701,-0.0992063228424486,0.889650941459544,-0.111511513357916,0.911210736202132,0.970392452124469
"ENSG00000007908",6.22648165627105,-4.28110338510181,4.2239404075235,-1.01353309281459,0.31080559759907,NA
"ENSG00000007923",149.609208173656,0.262981811061626,0.46043687077863,0.571157150418703,0.567893121358068,0.825691803502987
"ENSG00000007944",133.588666267476,1.04207371941817,0.877352546289717,1.18774798548776,0.234932712421652,0.639270197176975
"ENSG00000007952",0.629208153576387,-1.42752798367975,3.79735562447655,-0.375926861966353,0.706971269846355,NA
"ENSG00000007968",34.7911386440929,-0.151891135201516,0.746578692387487,-0.203449598482087,0.838783636349034,NA
"ENSG00000008018",1501.21160680183,0.204062603372406,0.373150357827529,0.54686428430741,0.584471974607557,0.830761881862703
"ENSG00000008056",13.1864901696374,1.23097287714892,0.906043312793594,1.35862475862603,0.174265525545196,NA
"ENSG00000008083",1386.98384919119,1.64677906464166,0.913802896037391,1.80211626794219,0.0715271147428082,0.456118802594997
"ENSG00000008086",108.95728655502,-0.543052298834779,0.405863178213338,-1.33801814992275,0.180890520314564,0.593952917855629
"ENSG00000008118",8.77987279444683,0.437527606144213,1.46796302976602,0.298050834573097,0.765664365349085,NA
"ENSG00000008128",7.53669510927852,-1.28163355608755,0.939976725880858,-1.36347371248637,0.172733263729841,NA
